City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
374,Vilhena,-12.7406,-60.1458,79.02,83,20,5.75,BR,2022-04-11 22:47:22
375,Meulaboh,4.1363,96.1285,75.07,89,39,2.71,ID,2022-04-11 22:46:37
376,Chilliwack,49.1747,-121.9443,55.92,33,100,9.22,CA,2022-04-11 22:47:23
377,Riyadh,24.6877,46.7219,82.54,19,77,2.15,SA,2022-04-11 22:47:23
378,Azangaro,-14.9167,-70.2167,51.66,56,82,3.47,PE,2022-04-11 22:47:24
379,Bathsheba,13.2167,-59.5167,81.21,69,75,14.97,BB,2022-04-11 22:47:24
380,Bima,-8.4667,118.7167,76.19,89,52,3.13,ID,2022-04-11 22:47:24
381,Caratinga,-19.7897,-42.1392,69.13,88,7,2.66,BR,2022-04-11 22:47:25
382,Baykit,61.67,96.37,7.81,97,26,3.31,RU,2022-04-11 22:47:25
383,Lasa,46.6166,10.7002,49.08,76,72,1.5,IT,2022-04-11 22:47:25
384,Ginda,30.6945,78.4932,62.49,24,100,6.69,IN,2022-04-11 22:47:26
385,Makakilo City,21.3469,-158.0858,82.72,53,75,13.8,US,2022-04-11 22:47:26
386,Ilulissat,69.2167,-51.1,26.62,54,75,0.0,GL,2022-04-11 22:46:19
387,Port Moresby,-9.4431,147.1797,81.82,78,20,5.75,PG,2022-04-11 22:46:39
388,High Level,58.5169,-117.136,17.71,57,75,18.41,CA,2022-04-11 22:47:27
389,Saint-Augustin,51.226,-58.6502,34.83,73,45,13.69,CA,2022-04-11 22:47:27
390,Comarapa,-17.9,-64.4833,59.0,92,91,4.81,BO,2022-04-11 22:47:27
391,Bonavista,48.6499,-53.1147,31.95,96,100,37.6,CA,2022-04-11 22:47:28
392,Kirensk,57.7853,108.1119,19.18,94,99,0.29,RU,2022-04-11 22:47:28
393,Yerofey Pavlovich,53.9667,121.9667,27.3,68,100,4.41,RU,2022-04-11 22:45:08
394,Betsiamites,48.9413,-68.646,46.49,96,41,8.99,CA,2022-04-11 22:43:12
395,Broken Hill,-31.95,141.4333,60.51,59,4,6.91,AU,2022-04-11 22:45:03
396,Miraflores,19.2167,-98.8083,77.04,32,94,7.34,MX,2022-04-11 22:47:29
397,Carutapera,-1.195,-46.02,77.36,89,100,7.11,BR,2022-04-11 22:47:29
398,Kurikka,62.6167,22.4167,34.86,96,77,2.66,FI,2022-04-11 22:47:29
399,Bayji,34.9311,43.487,74.48,17,1,12.93,IQ,2022-04-11 22:47:30
400,Tevriz,57.509,72.4042,25.34,95,33,4.07,RU,2022-04-11 22:47:30
401,Xingcheng,40.6167,120.7167,50.07,36,100,17.16,CN,2022-04-11 22:47:30
402,Mkushi,-13.6202,29.3939,61.3,98,69,4.54,ZM,2022-04-11 22:47:30
403,Inuvik,68.3499,-133.7218,16.66,36,0,3.44,CA,2022-04-11 22:47:31
404,Tautira,-17.7333,-149.15,81.0,76,33,15.14,PF,2022-04-11 22:47:31
405,Umm Lajj,25.0213,37.2685,76.06,67,0,8.28,SA,2022-04-11 22:47:32
406,Asyut,27.181,31.1837,68.18,49,1,18.7,EG,2022-04-11 22:47:32
407,Iquitos,-3.7481,-73.2472,80.64,83,40,4.61,PE,2022-04-11 22:47:32
408,Avera,33.194,-82.5271,78.31,56,87,7.58,US,2022-04-11 22:48:32
409,Ixtapa,20.7,-105.2,87.21,40,4,6.17,MX,2022-04-11 22:48:33
410,Troitskoye,52.9821,84.6757,30.34,73,12,8.14,RU,2022-04-11 22:48:33
411,Lazaro Cardenas,17.9583,-102.2,82.89,65,39,12.03,MX,2022-04-11 22:48:33
412,Robertsonpet,12.9667,78.2833,69.57,95,99,3.89,IN,2022-04-11 22:48:34
413,Supe,-10.8,-77.7333,67.96,84,100,9.13,PE,2022-04-11 22:48:34
414,Jiazi,22.8779,116.067,73.38,78,0,1.81,CN,2022-04-11 22:48:34
415,Kargil,34.5667,76.1,32.0,54,100,3.71,IN,2022-04-11 22:48:35
416,Butte,39.6499,-121.5677,59.92,18,0,16.11,US,2022-04-11 22:48:35
417,Senador Guiomard,-10.1522,-67.7392,80.35,96,82,4.32,BR,2022-04-11 22:48:35
418,Luocheng,29.3848,104.0286,63.93,87,98,3.36,CN,2022-04-11 22:48:35
419,Storsteinnes,69.2408,19.2344,32.65,98,100,5.03,NO,2022-04-11 22:48:36
420,Puri,19.8,85.85,81.12,85,34,21.47,IN,2022-04-11 22:48:36
421,Hofn,64.2539,-15.2082,34.56,85,100,15.93,IS,2022-04-11 22:45:16
422,Sinnamary,5.3833,-52.95,77.47,88,90,11.45,GF,2022-04-11 22:48:37
423,Inirida,3.8653,-67.9239,77.52,89,85,1.79,CO,2022-04-11 22:47:07
424,Kultuk,51.7208,103.6956,25.59,91,100,2.77,RU,2022-04-11 22:48:37
425,Iralaya,15.0,-83.2333,80.82,77,56,11.7,HN,2022-04-11 22:48:37
426,Tocopilla,-22.092,-70.1979,64.58,74,20,7.81,CL,2022-04-11 22:48:38
427,Olkusz,50.2813,19.565,41.07,76,48,3.6,PL,2022-04-11 22:48:38
428,Aden,12.7794,45.0367,80.71,77,2,10.33,YE,2022-04-11 22:48:38
429,High Prairie,55.4334,-116.4858,25.47,38,62,14.34,CA,2022-04-11 22:48:38
430,Mackay,-21.15,149.2,81.68,88,31,10.36,AU,2022-04-11 22:48:39
431,Camana,-16.6228,-72.7111,67.93,78,44,6.87,PE,2022-04-11 22:48:39
432,Soto La Marina,23.7667,-98.2167,86.77,53,0,17.98,MX,2022-04-11 22:48:39
433,Balabac,7.9868,117.0645,81.1,80,100,9.42,PH,2022-04-11 22:48:40
434,Saravan,39.7196,45.6483,44.15,59,5,6.17,AM,2022-04-11 22:48:40
435,Witbank,-25.8713,29.2332,52.65,88,3,3.76,ZA,2022-04-11 22:48:40
436,Zabaykalsk,49.6333,117.3167,30.52,63,9,7.05,RU,2022-04-11 22:48:41
437,Coffs Harbour,-30.3,153.1333,70.12,88,100,8.05,AU,2022-04-11 22:48:41
438,Olinda,-8.0089,-34.8553,82.13,65,20,6.91,BR,2022-04-11 22:48:41
439,Tutoia,-2.7619,-42.2744,77.14,89,100,8.95,BR,2022-04-11 22:48:42
440,Aykhal,66.0,111.5,10.8,100,78,1.07,RU,2022-04-11 22:48:42
441,Bambous Virieux,-20.3428,57.7575,75.45,94,75,10.36,MU,2022-04-11 22:48:42
442,Gandorhun,7.5,-11.8333,78.75,84,71,2.3,SL,2022-04-11 22:48:42
443,Santa Cruz,-17.8,-63.1667,82.45,65,75,16.11,BO,2022-04-11 22:48:43
444,Beaverlodge,55.2166,-119.4361,22.35,42,100,13.76,CA,2022-04-11 22:48:43
445,Erenhot,43.6475,111.9767,36.01,40,1,6.85,CN,2022-04-11 22:48:43
446,Romny,50.751,33.4747,34.36,98,100,19.22,UA,2022-04-11 22:48:44
447,Kathmandu,27.7167,85.3167,66.42,94,75,0.0,NP,2022-04-11 22:45:00
448,Kawalu,-7.3817,108.2082,71.24,96,41,1.66,ID,2022-04-11 22:48:44
449,Tarko-Sale,64.9225,77.785,33.64,98,100,9.01,RU,2022-04-11 22:48:45
450,Yerbogachen,61.2767,108.0108,14.97,94,62,1.83,RU,2022-04-11 22:48:45
451,Houston,29.7633,-95.3633,82.8,70,100,14.97,US,2022-04-11 22:47:09
452,Talara,-4.5772,-81.2719,75.96,69,0,17.27,PE,2022-04-11 22:48:45
453,Gigmoto,13.7796,124.39,79.29,90,100,12.08,PH,2022-04-11 22:48:46
454,Coihaique,-45.5752,-72.0662,50.61,61,20,3.44,CL,2022-04-11 22:48:10
455,Tilichiki,60.4667,166.1,8.62,85,100,13.15,RU,2022-04-11 22:48:46
456,Kurilsk,45.2333,147.8833,36.97,96,100,8.12,RU,2022-04-11 22:48:46
457,Mathbaria,22.2876,89.9593,81.84,71,97,8.63,BD,2022-04-11 22:48:47
458,Calamar,10.2511,-74.9146,87.12,56,100,14.83,CO,2022-04-11 22:49:47
459,Riachao Das Neves,-11.7461,-44.91,82.04,35,43,1.7,BR,2022-04-11 22:49:47
460,Matay,28.419,30.7792,59.68,57,0,18.95,EG,2022-04-11 22:49:48
461,Tyler,32.3513,-95.3011,81.43,64,100,11.5,US,2022-04-11 22:44:56
462,Ancud,-41.8697,-73.8203,48.22,90,63,10.09,CL,2022-04-11 22:49:48
463,Baherden,38.4362,57.4316,65.28,50,3,9.48,TM,2022-04-11 22:49:48
464,Sassandra,4.95,-6.0833,79.79,89,97,6.51,CI,2022-04-11 22:49:49
465,Santa Maria Del Oro,25.9333,-105.3667,75.65,17,100,22.3,MX,2022-04-11 22:49:49
466,Urucui,-7.2294,-44.5561,79.63,81,88,2.26,BR,2022-04-11 22:49:49
467,Vryburg,-26.9566,24.7284,60.28,80,74,7.45,ZA,2022-04-11 22:49:50
468,Zavetnoye,47.1194,43.8903,53.28,65,5,15.26,RU,2022-04-11 22:49:50
469,Gazojak,41.1875,61.4036,60.98,50,52,6.73,TM,2022-04-11 22:49:50
470,Taltal,-25.4,-70.4833,61.75,78,22,3.98,CL,2022-04-11 22:49:50
471,Tamazunchale,21.2667,-98.7833,103.19,19,4,10.42,MX,2022-04-11 22:49:51
472,Zhigansk,66.7697,123.3711,2.95,95,44,11.95,RU,2022-04-11 22:49:51
473,Kushima,31.4583,131.2333,66.78,96,99,2.21,JP,2022-04-11 22:49:51
474,Zhanaozen,43.3,52.8,59.59,52,4,8.1,KZ,2022-04-11 22:49:52
475,Vaitape,-16.5167,-151.75,82.24,69,11,13.94,PF,2022-04-11 22:46:40
476,Harper,4.375,-7.7169,80.6,85,37,7.29,LR,2022-04-11 22:49:52
477,Nicoya,10.1483,-85.452,87.93,48,98,13.29,CR,2022-04-11 22:49:52
478,Inhambane,-23.865,35.3833,76.05,92,93,3.4,MZ,2022-04-11 22:49:53
479,Yarada,17.65,83.2667,80.92,89,40,5.75,IN,2022-04-11 22:49:53
480,Wewak,-3.5534,143.6268,81.16,83,44,6.22,PG,2022-04-11 22:49:53
481,Arrecife,28.963,-13.5477,66.18,68,20,4.61,ES,2022-04-11 22:48:23
482,Tongren,27.7172,109.1853,68.16,88,76,2.68,CN,2022-04-11 22:49:54
483,Santa Lucia,27.9117,-15.5407,58.77,68,75,13.8,ES,2022-04-11 22:49:54
484,Arlit,18.7369,7.3853,87.17,8,0,5.7,NE,2022-04-11 22:49:55
485,Chara,56.9064,118.2631,15.28,76,96,0.09,RU,2022-04-11 22:49:55
486,Uncia,-18.467,-66.5685,52.09,27,24,3.85,BO,2022-04-11 22:49:55
487,Temozon,20.8,-88.2167,84.18,53,17,9.01,MX,2022-04-11 22:49:55
488,Seaforth,17.9358,-76.4573,79.65,81,51,7.25,JM,2022-04-11 22:49:56
489,Hongjiang,27.11,109.9956,69.55,77,9,2.91,CN,2022-04-11 22:49:56
490,Mezen,65.8522,44.24,33.22,96,99,6.93,RU,2022-04-11 22:45:18
491,Nanakuli,21.3906,-158.1547,84.15,55,75,13.8,US,2022-04-11 22:49:57
492,Caravelas,-17.7125,-39.2481,76.37,82,25,3.53,BR,2022-04-11 22:46:18
493,Altamont,42.2068,-121.7372,35.44,74,75,27.63,US,2022-04-11 22:49:57
494,Jumla,29.2747,82.1838,50.4,73,56,4.38,NP,2022-04-11 22:49:57
