City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
327,Camana,-16.6228,-72.7111,72.52,72,73,7.07,PE,2022-04-06 17:35:08
328,Sao Filipe,14.8961,-24.4956,72.37,73,4,13.69,CV,2022-04-06 17:35:09
329,Camocim,-2.9022,-40.8411,81.84,81,64,7.76,BR,2022-04-06 17:35:09
330,Agadez,19.75,10.25,91.29,6,36,6.04,NE,2022-04-06 17:35:09
331,Aripuana,-9.1667,-60.6333,90.64,52,69,2.48,BR,2022-04-06 17:35:10
332,Plastun,44.7561,136.2939,28.89,49,13,6.11,RU,2022-04-06 17:35:10
333,Kargat,55.1956,80.2811,30.97,91,45,9.13,RU,2022-04-06 17:35:11
334,Palenque,17.5167,-91.9667,91.56,66,20,0.0,MX,2022-04-06 17:31:05
335,Uitenhage,-33.7576,25.3971,60.42,69,13,26.53,ZA,2022-04-06 17:35:11
336,Raiwala,30.0167,78.2167,77.02,11,0,5.03,IN,2022-04-06 17:35:12
337,Khandyga,62.6667,135.6,14.59,86,100,5.75,RU,2022-04-06 17:35:12
338,Fuzhou,26.0614,119.3061,62.49,85,93,2.51,CN,2022-04-06 17:35:12
339,Pimentel,-6.8367,-79.9342,82.69,54,0,10.36,PE,2022-04-06 17:35:13
340,Tamworth,52.634,-1.6959,53.47,75,53,8.01,GB,2022-04-06 17:33:31
341,Coffs Harbour,-30.3,153.1333,66.13,94,100,9.22,AU,2022-04-06 17:32:52
342,Goundam,16.4145,-3.6708,101.12,5,17,7.18,ML,2022-04-06 17:35:14
343,Ouargaye,11.5033,0.0572,94.46,33,100,10.47,BF,2022-04-06 17:35:14
344,Eenhana,-17.4667,16.3333,77.7,41,17,2.26,NA,2022-04-06 17:35:14
345,Dunedin,-45.8742,170.5036,46.8,76,90,10.0,NZ,2022-04-06 17:35:15
346,Hualmay,-11.0964,-77.6139,74.61,72,46,12.53,PE,2022-04-06 17:35:15
347,Mendoza,-32.8908,-68.8272,78.33,41,0,6.91,AR,2022-04-06 17:35:15
348,Manaus,-3.1019,-60.025,77.5,100,75,2.3,BR,2022-04-06 17:35:16
349,Hukuntsi,-24.0,21.75,72.09,26,0,11.92,BW,2022-04-06 17:35:16
350,Shelburne,44.0787,-80.2041,57.65,58,84,18.34,CA,2022-04-06 17:33:15
351,Bonfim,3.0833,-59.95,95.43,30,50,3.76,BR,2022-04-06 17:35:17
352,Unai,-16.3575,-46.9061,92.16,29,7,4.23,BR,2022-04-06 17:35:17
353,Yanam,16.7333,82.2167,75.11,90,99,1.07,IN,2022-04-06 17:35:18
354,Berlevag,70.8578,29.0864,33.8,75,100,24.29,NO,2022-04-06 17:35:18
355,Makubetsu,45.3714,141.8211,35.44,50,40,20.8,JP,2022-04-06 17:35:18
356,Iroquois Falls,48.7669,-80.6831,43.97,76,77,13.87,CA,2022-04-06 17:35:19
357,Necochea,-38.5473,-58.7368,79.75,38,40,9.53,AR,2022-04-06 17:35:19
358,Sitka,57.0531,-135.33,44.49,53,20,17.27,US,2022-04-06 17:33:10
359,Taganak,6.0833,118.3,77.14,83,100,12.19,PH,2022-04-06 17:35:20
360,Ambovombe,-25.1667,46.0833,74.79,94,9,5.99,MG,2022-04-06 17:35:20
361,Kudahuvadhoo,2.6708,72.8944,83.57,68,13,4.61,MV,2022-04-06 17:36:21
362,Nkowakowa,-23.8878,30.2871,77.4,48,47,3.44,ZA,2022-04-06 17:36:21
363,Awbari,26.5921,12.7805,94.23,6,1,11.99,LY,2022-04-06 17:36:22
364,Ajdabiya,30.7554,20.2263,92.95,9,5,11.12,LY,2022-04-06 17:36:22
365,Ondjiva,-17.0667,15.7333,76.32,42,3,4.16,AO,2022-04-06 17:36:22
366,Troitskoye,52.9821,84.6757,43.2,92,100,8.9,RU,2022-04-06 17:36:23
367,Bardiyah,31.7561,25.0865,68.36,60,36,7.11,LY,2022-04-06 17:36:23
368,Predivinsk,57.0669,93.4378,37.45,98,100,5.41,RU,2022-04-06 17:36:23
369,Quthing,-30.4,27.7003,52.03,54,18,3.27,LS,2022-04-06 17:36:24
370,Mounana,-1.4085,13.1586,76.68,75,100,1.01,GA,2022-04-06 17:36:24
371,Zholymbet,51.7433,71.7122,32.49,87,4,6.13,KZ,2022-04-06 17:36:25
372,San Carlos De Bariloche,-41.1456,-71.3082,58.75,58,40,23.02,AR,2022-04-06 17:35:42
373,Saint-Orens-De-Gameville,43.554,1.5341,53.31,91,100,11.5,FR,2022-04-06 17:36:25
374,Miraflores,19.2167,-98.8083,74.03,10,56,4.27,MX,2022-04-06 17:36:25
375,La Ronge,55.1001,-105.2842,34.05,60,75,3.44,CA,2022-04-06 17:36:26
376,Gazojak,41.1875,61.4036,71.24,32,100,9.13,TM,2022-04-06 17:36:26
377,Launceston,-41.45,147.1667,46.15,88,0,0.0,AU,2022-04-06 17:36:27
378,Yingcheng,30.95,113.55,63.07,68,67,4.76,CN,2022-04-06 17:36:27
379,Pingdingshan,33.7385,113.3012,53.76,58,0,5.68,CN,2022-04-06 17:36:27
380,Marsaxlokk,35.8419,14.5431,63.09,94,100,6.91,MT,2022-04-06 17:36:28
381,East London,-33.0153,27.9116,61.74,72,0,11.5,ZA,2022-04-06 17:36:28
382,Bealanana,-14.55,48.7333,64.2,96,89,2.3,MG,2022-04-06 17:36:29
383,Cockburn Town,21.4612,-71.1419,82.36,61,40,16.11,TC,2022-04-06 17:34:31
384,Price,39.5994,-110.8107,43.12,22,0,18.41,US,2022-04-06 17:36:29
385,Progreso,21.2833,-89.6667,93.31,43,9,8.21,MX,2022-04-06 17:34:39
386,Joshimath,30.5667,79.5667,55.62,41,1,8.12,IN,2022-04-06 17:36:30
387,Mayo,38.8876,-76.5119,60.37,86,100,10.36,US,2022-04-06 17:36:30
388,Santona,43.4439,-3.4576,58.93,74,76,8.34,ES,2022-04-06 17:36:31
389,Zhanakorgan,43.9098,67.2495,67.89,45,76,9.64,KZ,2022-04-06 17:36:31
390,Chiredzi,-21.05,31.6667,79.81,51,13,8.66,ZW,2022-04-06 17:36:31
391,Nanakuli,21.3906,-158.1547,74.44,70,0,5.75,US,2022-04-06 17:36:32
392,Pyryatyn,50.2445,32.5107,46.87,79,85,7.02,UA,2022-04-06 17:36:32
393,Betioky,-23.7167,44.3833,75.49,71,64,4.81,MG,2022-04-06 17:36:33
394,Zhangye,38.9342,100.4517,55.71,17,0,6.24,CN,2022-04-06 17:36:33
395,Rio Rancho,35.2334,-106.6645,61.5,12,0,19.57,US,2022-04-06 17:35:00
396,Rosarito,32.3333,-117.0333,81.41,54,0,2.93,MX,2022-04-06 17:34:25
397,Dubbo,-32.25,148.6167,62.73,77,75,8.05,AU,2022-04-06 17:31:57
398,Honningsvag,70.9821,25.9704,33.55,69,75,23.02,NO,2022-04-06 17:36:34
399,Roros,62.5747,11.3842,26.44,80,27,6.91,NO,2022-04-06 17:33:03
400,Lukow,51.929,22.3796,47.93,92,100,9.93,PL,2022-04-06 17:34:13
401,Beringovskiy,63.05,179.3167,-12.19,92,10,9.1,RU,2022-04-06 17:36:34
402,Botou,38.0667,116.5667,39.0,48,0,1.86,CN,2022-04-06 17:36:35
403,Port Elizabeth,-33.918,25.5701,61.11,76,20,27.63,ZA,2022-04-06 17:36:35
404,Dakar,14.6937,-17.4441,85.08,64,2,13.8,SN,2022-04-06 17:36:35
405,Aklavik,68.2191,-135.0107,5.0,56,75,8.05,CA,2022-04-06 17:36:36
406,Andros Town,24.7,-77.7667,82.36,63,34,17.25,BS,2022-04-06 17:36:36
407,Jiaozhou,36.2839,120.0033,46.36,76,1,4.5,CN,2022-04-06 17:36:37
408,Olinda,-8.0089,-34.8553,83.93,70,75,8.05,BR,2022-04-06 17:32:55
409,Inirida,3.8653,-67.9239,85.14,72,83,1.92,CO,2022-04-06 17:37:37
410,Melfi,40.9965,15.6514,52.5,87,24,2.35,IT,2022-04-06 17:37:38
411,Fairbanks,64.8378,-147.7164,29.23,81,20,0.0,US,2022-04-06 17:37:38
412,Henties Bay,-22.116,14.2845,62.4,81,3,10.02,NA,2022-04-06 17:37:38
413,Broken Hill,-31.95,141.4333,55.11,82,4,5.75,AU,2022-04-06 17:37:39
414,Dikson,73.5069,80.5464,-0.83,93,90,18.54,RU,2022-04-06 17:37:39
415,Mahon,39.8885,4.2658,54.16,76,40,12.66,ES,2022-04-06 17:37:40
416,Cidreira,-30.1811,-50.2056,71.64,70,6,10.36,BR,2022-04-06 17:35:52
417,Rawson,-43.3002,-65.1023,59.56,70,83,10.33,AR,2022-04-06 17:37:40
418,Vardo,70.3705,31.1107,33.78,75,75,26.46,NO,2022-04-06 17:37:41
419,Villazon,-22.0866,-65.5942,68.13,26,64,11.72,BO,2022-04-06 17:37:41
420,Veisiejai,54.1,23.7,40.17,95,100,10.4,LT,2022-04-06 17:37:42
421,Tarapur,19.85,72.7,80.26,81,25,4.43,IN,2022-04-06 17:37:42
422,Douentza,14.9951,-2.9517,103.39,10,13,4.68,ML,2022-04-06 17:37:42
423,Krasnoselkup,65.7,82.4667,20.86,94,100,21.34,RU,2022-04-06 17:37:43
424,Pacific Grove,36.6177,-121.9166,73.51,41,0,8.05,US,2022-04-06 17:33:11
425,Vostok,46.4856,135.8833,17.47,80,94,6.31,RU,2022-04-06 17:37:43
426,Siva,29.2041,25.5195,91.74,7,2,6.11,EG,2022-04-06 17:37:44
427,Mbekenyera,-10.0,38.9833,72.0,97,6,4.47,TZ,2022-04-06 17:37:44
428,Talgar,43.3027,77.2395,59.16,36,20,4.47,KZ,2022-04-06 17:37:44
429,Mehamn,71.0357,27.8492,33.75,69,40,19.57,NO,2022-04-06 17:37:45
430,Tapia,7.7542,126.0119,73.67,95,99,0.81,PH,2022-04-06 17:37:45
431,Waipawa,-41.4122,175.5153,50.29,75,99,18.77,NZ,2022-04-06 17:37:46
432,Sainte-Marie,-20.8968,55.5496,78.96,83,0,14.97,RE,2022-04-06 17:37:46
433,Udachnyy,66.4167,112.4,-9.09,100,65,6.64,RU,2022-04-06 17:33:46
434,Melilla,35.2937,-2.9383,64.6,63,20,9.22,ES,2022-04-06 17:37:47
435,Garowe,8.4054,48.4845,77.23,55,0,16.67,SO,2022-04-06 17:37:47
436,Luderitz,-26.6481,15.1594,66.18,54,57,26.28,NA,2022-04-06 17:37:47
437,Sabang,5.8933,95.3214,81.95,70,94,9.51,ID,2022-04-06 17:37:48
438,Havelock,34.8791,-76.9013,80.98,66,20,17.27,US,2022-04-06 17:37:48
439,Jibuti,11.5,42.5,75.34,60,0,15.26,DJ,2022-04-06 17:37:48
440,Elko,41.0002,-115.5012,45.73,32,7,5.99,US,2022-04-06 17:37:33
441,Invermere,50.5167,-116.0354,44.42,47,27,1.25,CA,2022-04-06 17:37:49
442,Altay,47.8667,88.1167,44.92,41,78,9.66,CN,2022-04-06 17:37:49
443,Nikolsk,53.7189,46.0712,31.95,89,100,11.3,RU,2022-04-06 17:37:50
444,Arica,-18.475,-70.3042,80.15,64,0,12.66,CL,2022-04-06 17:37:18
445,Trincomalee,8.5711,81.2335,82.6,73,98,2.91,LK,2022-04-06 17:37:50
446,Rio Grande,-32.035,-52.0986,80.71,54,0,8.59,BR,2022-04-06 17:33:20
447,Qui Nhon,13.7667,109.2333,73.49,88,89,15.5,VN,2022-04-06 17:37:51
448,Guilin,25.2819,110.2864,59.11,72,51,4.36,CN,2022-04-06 17:37:51
449,Barcelona,41.3888,2.159,64.18,61,0,10.36,ES,2022-04-06 17:36:54
450,Chizhou,30.6578,117.4831,62.71,67,96,1.52,CN,2022-04-06 17:37:52
451,Mozaceni,44.5667,25.1667,55.74,49,0,4.21,RO,2022-04-06 17:37:52
452,Mangai,-4.05,19.5333,75.45,80,100,2.89,CD,2022-04-06 17:37:53
453,Zeya,53.75,127.2667,16.61,61,93,6.96,RU,2022-04-06 17:38:53
454,Inhambane,-23.865,35.3833,78.78,89,20,6.91,MZ,2022-04-06 17:38:54
455,Bibiani,6.4635,-2.3194,82.56,72,64,5.06,GH,2022-04-06 17:38:54
456,Surt,31.2089,16.5887,74.68,49,41,10.04,LY,2022-04-06 17:38:54
457,Xuchang,34.0167,113.8167,50.52,61,0,6.71,CN,2022-04-06 17:38:55
458,Le Vauclin,14.5452,-60.8388,86.05,54,40,19.57,MQ,2022-04-06 17:38:55
459,Islamkot,24.6997,70.177,88.92,17,23,13.44,PK,2022-04-06 17:38:55
460,Alekseyevsk,57.8406,108.3492,34.83,97,100,8.21,RU,2022-04-06 17:38:56
461,Paita,-5.0892,-81.1144,78.22,65,43,12.01,PE,2022-04-06 17:38:56
462,Boende,-0.2167,20.8667,74.14,85,84,2.73,CD,2022-04-06 17:38:57
463,Koygorodok,60.445,50.9968,32.45,98,100,8.08,RU,2022-04-06 17:38:57
464,Nyimba,-14.5566,30.8149,71.58,93,99,3.29,ZM,2022-04-06 17:38:58
465,Wana,32.2989,69.5725,73.02,13,1,6.87,PK,2022-04-06 17:38:58
466,Gezing,47.9178,13.1299,59.25,55,75,4.61,AT,2022-04-06 17:38:58
467,Sur,22.5667,59.5289,82.85,59,3,2.42,OM,2022-04-06 17:34:22
468,Szeged,46.253,20.1482,56.17,58,1,8.59,HU,2022-04-06 17:38:59
469,Asfi,32.2994,-9.2372,60.46,68,21,14.72,MA,2022-04-06 17:38:59
470,Grindavik,63.8424,-22.4338,33.75,64,20,24.16,IS,2022-04-06 17:39:00
471,Marsh Harbour,26.5412,-77.0636,80.42,71,30,15.35,BS,2022-04-06 17:39:00
472,Alta Floresta,-9.8756,-56.0861,91.22,52,40,4.61,BR,2022-04-06 17:39:01
473,Tres Arroyos,-38.3739,-60.2798,82.99,33,35,12.64,AR,2022-04-06 17:39:01
474,Vytegra,61.0064,36.4481,28.6,92,80,7.67,RU,2022-04-06 17:39:01
475,Storforshei,66.4043,14.5233,33.58,55,20,6.91,NO,2022-04-06 17:39:02
476,Tokur,53.1333,132.9,0.25,99,100,3.09,RU,2022-04-06 17:39:03
477,Jacqueville,5.2052,-4.4146,82.47,82,100,12.37,CI,2022-04-06 17:39:04
478,Souris,49.6172,-100.2612,39.74,75,90,18.75,CA,2022-04-06 17:39:04
479,Khorixas,-20.3667,14.9667,77.38,27,3,13.56,NA,2022-04-06 17:39:05
480,Sola,-13.8833,167.55,83.32,72,100,16.62,VU,2022-04-06 17:39:05
481,Rundu,-17.9333,19.7667,76.96,44,31,5.3,NA,2022-04-06 17:39:06
482,Kimbe,-5.5502,150.1429,75.54,96,100,2.1,PG,2022-04-06 17:39:06
483,Opuwo,-18.0607,13.84,75.09,30,12,2.48,NA,2022-04-06 17:39:07
484,Guariba,-21.36,-48.2283,86.52,51,10,5.14,BR,2022-04-06 17:38:51
485,Thunder Bay,48.4001,-89.3168,33.78,93,100,13.8,CA,2022-04-06 17:35:44
486,Slave Lake,55.2834,-114.769,40.98,48,20,23.02,CA,2022-04-06 17:39:07
487,Adrar,20.5022,-10.0711,87.96,14,2,12.91,MR,2022-04-06 17:34:24
488,Lubyany,56.0378,51.4,35.85,98,100,15.86,RU,2022-04-06 17:39:08
489,Almeirim,-1.5233,-52.5817,83.23,71,93,4.14,BR,2022-04-06 17:39:09
490,Nakhon Thai,17.1006,100.8374,79.48,59,44,3.33,TH,2022-04-06 17:39:09
491,Mareeba,-17.0,145.4333,69.44,93,32,2.01,AU,2022-04-06 17:39:09
492,Pokhara,28.2333,83.9833,72.01,37,56,6.22,NP,2022-04-06 17:39:10
493,Raudeberg,61.9875,5.1352,39.87,74,5,10.22,NO,2022-04-06 17:39:11
494,Karatuzskoye,53.6072,92.8667,42.13,92,100,1.83,RU,2022-04-06 17:39:11
495,Svetlyy,54.675,20.1347,46.45,91,100,17.45,RU,2022-04-06 17:39:12
496,Andenes,69.3143,16.1194,33.93,64,0,18.41,NO,2022-04-06 17:39:12
497,Hondo,32.45,130.2,56.1,60,99,1.97,JP,2022-04-06 17:39:12
498,Leningradskiy,69.3833,178.4167,-6.32,96,100,19.69,RU,2022-04-06 17:39:13
499,Madang,-5.2246,145.7966,75.7,93,100,5.99,PG,2022-04-06 17:39:13
500,Kalmunai,7.4167,81.8167,78.17,84,96,7.43,LK,2022-04-06 17:39:14
501,Seoul,37.5683,126.9778,51.4,44,0,8.05,KR,2022-04-06 17:35:34
502,Le Pont-De-Claix,45.1244,5.7064,57.06,77,100,2.24,FR,2022-04-06 17:40:14
503,Araripe,-7.2125,-40.0461,81.01,55,94,5.39,BR,2022-04-06 17:40:15
504,Los Llanos De Aridane,28.6585,-17.9182,60.55,72,75,12.66,ES,2022-04-06 17:40:15
505,Sao Joao Da Barra,-21.6403,-41.0511,84.29,70,84,15.32,BR,2022-04-06 17:40:16
506,Shahreza,32.0339,51.8794,63.95,16,84,14.61,IR,2022-04-06 17:40:16
507,Mercedes,-34.6515,-59.4307,80.85,30,0,7.18,AR,2022-04-06 17:40:17
508,Paulo Afonso,-9.4061,-38.2147,95.59,22,13,9.93,BR,2022-04-06 17:40:17
509,Ucluelet,48.9329,-125.5528,48.09,70,100,1.99,CA,2022-04-06 17:37:05
510,Gambiran,-6.7988,111.4951,73.08,93,60,4.74,ID,2022-04-06 17:40:18
511,Vryheid,-27.7695,30.7917,63.99,39,40,2.64,ZA,2022-04-06 17:40:19
512,Xai-Xai,-25.0519,33.6442,80.2,64,23,12.71,MZ,2022-04-06 17:40:19
513,Ahrensburg,53.6833,10.25,48.96,94,75,16.11,DE,2022-04-06 17:40:20
514,Numan,9.4667,12.0333,98.51,18,10,3.53,NG,2022-04-06 17:40:20
515,Maldonado,-34.6667,-54.9167,79.99,29,0,4.07,UY,2022-04-06 17:36:26
516,Drumheller,51.4617,-112.7101,47.53,27,40,18.41,CA,2022-04-06 17:40:21
517,Sao Jose Da Coroa Grande,-8.8978,-35.1478,82.2,70,54,9.78,BR,2022-04-06 17:40:21
518,Veinticinco De Mayo,-35.4323,-60.1727,79.99,44,0,1.99,AR,2022-04-06 17:40:21
519,Karratha,-20.7377,116.8463,84.67,61,21,9.22,AU,2022-04-06 17:40:22
520,Semey,50.4111,80.2275,48.31,76,95,10.27,KZ,2022-04-06 17:40:22
521,Ust-Kuyga,70.0167,135.6,-20.83,100,74,0.81,RU,2022-04-06 17:40:23
522,Sorland,67.667,12.6934,35.89,62,87,13.42,NO,2022-04-06 17:40:23
523,Hambantota,6.1241,81.1185,75.15,87,100,11.59,LK,2022-04-06 17:40:24
524,Mazyr,52.0495,29.2456,45.01,91,100,12.06,BY,2022-04-06 17:40:24
525,Port-Gentil,-0.7193,8.7815,81.14,84,99,12.41,GA,2022-04-06 17:40:25
526,Ust-Kulom,61.6864,53.6902,32.02,96,100,7.7,RU,2022-04-06 17:40:25
527,Cherskiy,68.75,161.3,-28.39,100,100,3.6,RU,2022-04-06 17:40:25
528,Nagato,34.3833,131.2,47.19,62,1,4.18,JP,2022-04-06 17:40:26
529,Aksu,41.1231,80.2644,65.19,18,4,1.21,CN,2022-04-06 17:40:26
530,Dongying,37.4564,118.4856,42.84,54,0,6.24,CN,2022-04-06 17:40:27
531,Gitega,-3.5,29.95,61.79,90,91,4.59,BI,2022-04-06 17:40:27
532,Mana,5.6592,-53.7767,79.61,85,75,10.33,GF,2022-04-06 17:40:27
533,Yumen,40.2833,97.2,55.81,12,1,4.79,CN,2022-04-06 17:40:28
534,College Place,46.0493,-118.3883,53.22,50,0,4.61,US,2022-04-06 17:40:28
535,Marzuq,14.4,46.4667,70.27,42,0,7.65,YE,2022-04-06 17:40:29
536,Mogadishu,2.0371,45.3438,81.64,75,69,16.93,SO,2022-04-06 17:40:29
537,Yulara,-25.2406,130.9889,69.64,46,0,8.05,AU,2022-04-06 17:40:30
538,Key West,24.5557,-81.7826,87.8,75,0,16.11,US,2022-04-06 17:40:30
539,Boulder,40.0833,-105.3505,41.0,21,0,19.57,US,2022-04-06 17:39:28
540,Clinton,42.587,-82.9199,55.92,87,100,11.5,US,2022-04-06 17:37:08
541,Muromtsevo,56.3724,75.2418,30.2,87,9,9.69,RU,2022-04-06 17:40:31
542,Sinnamary,5.3833,-52.95,80.58,81,77,10.54,GF,2022-04-06 17:40:32
543,Tual,-5.6667,132.75,82.6,72,100,5.35,ID,2022-04-06 17:40:32
544,Ailigandi,9.2333,-78.0167,83.16,74,89,7.58,PA,2022-04-06 17:40:32
545,Komsomolskiy,40.4272,71.7189,66.92,48,89,4.61,UZ,2022-04-06 17:40:33
546,Nurota,40.5614,65.6886,70.9,32,100,4.54,UZ,2022-04-06 17:41:33
547,Hervey Bay,-25.2986,152.8535,72.01,78,56,8.01,AU,2022-04-06 17:41:34
548,Cascavel,-24.9558,-53.4553,80.65,63,18,3.27,BR,2022-04-06 17:41:34
549,Anshun,26.25,105.9333,50.27,77,100,3.29,CN,2022-04-06 17:41:34
550,Ondangwa,-17.9167,15.95,77.0,100,0,3.44,NA,2022-04-06 17:41:35
551,Dehloran,32.6941,47.2679,82.2,14,16,4.25,IR,2022-04-06 17:41:35
552,Donja Dubica,45.075,18.4114,56.62,60,53,1.97,BA,2022-04-06 17:41:36
553,Reconquista,-29.15,-59.65,83.91,57,43,5.86,AR,2022-04-06 17:41:36
